feature_id,region_id,cluster_id,color,centroid_lat,centroid_lon,area_degrees_sq,geometry_json,rag_text
1170,8a2a8ad4b3a7fff,0,#1f77b4,37.241577612496656,-80.40338495142282,1.4296829203421547e-06,"{""coordinates"":[[[-80.4032058135969,37.24219697486266],[-80.40403015454079,37.242007173937274],[-80.40420928111635,37.24138780996854],[-80.40356408496983,37.24095825100259],[-80.40273975981934,37.24114804539174],[-80.40256061502217,37.241767405282964],[-80.4032058135969,37.24219697486266]]],""type"":""Polygon""}","H3 region 8a2a8ad4b3a7fff is feature 1170. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.241578, longitude -80.403385. Its display color is #1f77b4."
1171,8a2a8ac6568ffff,0,#1f77b4,37.220061355299116,-80.42652551697824,1.4285422561753358e-06,"{""coordinates"":[[[-80.42634676000655,37.22068054514976],[-80.42717062575134,37.22049065436018],[-80.4273493714847,37.21987146291331],[-80.42670426968479,37.21944216632328],[-80.42588041970933,37.21963205057177],[-80.42570165576464,37.220251237951246],[-80.42634676000655,37.22068054514976]]],""type"":""Polygon""}","H3 region 8a2a8ac6568ffff is feature 1171. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.220061, longitude -80.426526. Its display color is #1f77b4."
1172,8a2a8ac65067fff,0,#1f77b4,37.2255757614747,-80.41262710016899,1.4288488575151907e-06,"{""coordinates"":[[[-80.41244814200903,37.22619498564495],[-80.4132721664195,37.22600517242523],[-80.41345111333739,37.225385946655216],[-80.41280605405689,37.224956538177786],[-80.41198204542533,37.2251463448602],[-80.41180308029554,37.22576556655722],[-80.41244814200903,37.22619498564495]]],""type"":""Polygon""}","H3 region 8a2a8ac65067fff is feature 1172. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.225576, longitude -80.412627. Its display color is #1f77b4."
1173,8a2a8ac6425ffff,0,#1f77b4,37.232974728850095,-80.42818160339833,1.429198936137281e-06,"{""coordinates"":[[[-80.42800282004333,37.233594041625274],[-80.42882689897962,37.23340409826106],[-80.42900567109041,37.23278478388943],[-80.4283603824866,37.23235541694944],[-80.42753631932737,37.23254535377044],[-80.42735752899507,37.233164664074536],[-80.42800282004333,37.233594041625274]]],""type"":""Polygon""}","H3 region 8a2a8ac6425ffff is feature 1173. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.232975, longitude -80.428182. Its display color is #1f77b4."
1174,8a2a8ac6139ffff,0,#1f77b4,37.202627280506135,-80.42694486314797,1.4276511681739098e-06,"{""coordinates"":[[[-80.42676617629948,37.20324630761929],[-80.42758974203572,37.20305646964983],[-80.42776841765408,37.20243744094138],[-80.4271235457346,37.20200825426842],[-80.42629999575608,37.202198085698726],[-80.4261213019395,37.20281711034104],[-80.42676617629948,37.20324630761929]]],""type"":""Polygon""}","H3 region 8a2a8ac6139ffff is feature 1174. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.202627, longitude -80.426945. Its display color is #1f77b4."
1175,8a2a8ac6c867fff,0,#1f77b4,37.196219500611136,-80.39958405335638,1.4273729598487655e-06,"{""coordinates"":[[[-80.39940503471435,37.196838433644594],[-80.40022861749826,37.19664880336437],[-80.40040762491081,37.19602986872946],[-80.39976306772598,37.195600568450814],[-80.39893950070741,37.1957901922015],[-80.39876047510852,37.19640912276026],[-80.39940503471435,37.196838433644594]]],""type"":""Polygon""}","H3 region 8a2a8ac6c867fff is feature 1175. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.196220, longitude -80.399584. Its display color is #1f77b4."
1176,8a2a8ac6280ffff,0,#1f77b4,37.22708965152934,-80.46372073228326,1.4288340244806537e-06,"{""coordinates"":[[[-80.46354243297252,37.22770895328838],[-80.46436624633816,37.22751878538773],[-80.4645445344105,37.226899482040935],[-80.46389902734359,37.22647035064834],[-80.46307522973576,37.226660511995014],[-80.46289692343723,37.22727981128816],[-80.46354243297252,37.22770895328838]]],""type"":""Polygon""}","H3 region 8a2a8ac6280ffff is feature 1176. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.227090, longitude -80.463721. Its display color is #1f77b4."
1177,8a2a8ad5b767fff,0,#1f77b4,37.25297290170167,-80.47935003248361,1.4301280433308482e-06,"{""coordinates"":[[[-80.47917184074541,37.25359246497747],[-80.4799960241825,37.25340210719206],[-80.48017420467154,37.252782542330955],[-80.47952821997347,37.252353339304456],[-80.47870405230435,37.25254369052771],[-80.47852585356554,37.25316325133952],[-80.47917184074541,37.25359246497747]]],""type"":""Polygon""}","H3 region 8a2a8ad5b767fff is feature 1177. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.252973, longitude -80.479350. Its display color is #1f77b4."
1178,8a2a8ac6152ffff,0,#1f77b4,37.21254045677933,-80.43407886724852,1.4281445486345505e-06,"{""coordinates"":[[[-80.4339002363776,37.213159585594966],[-80.43472393852561,37.21296966712555],[-80.43490255816236,37.21235053671582],[-80.43425749385888,37.21192132883945],[-80.43343380747201,37.21211124076622],[-80.43325516962767,37.2127303671119],[-80.4339002363776,37.213159585594966]]],""type"":""Polygon""}","H3 region 8a2a8ac6152ffff is feature 1178. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.212540, longitude -80.434079. Its display color is #1f77b4."
1179,8a2a8ad59777fff,0,#1f77b4,37.25553443004992,-80.4532196967922,1.4303065249419579e-06,"{""coordinates"":[[[-80.45304115550368,37.256153984955965],[-80.45386550427503,37.25596379799886],[-80.45404403431095,37.255344241501234],[-80.4533982338207,37.25491487601998],[-80.45257390083036,37.25510505642305],[-80.45239535254943,37.25572460886128],[-80.45304115550368,37.256153984955965]]],""type"":""Polygon""}","H3 region 8a2a8ad59777fff is feature 1179. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.255534, longitude -80.453220. Its display color is #1f77b4."
1180,8a2a8ac63b0ffff,0,#1f77b4,37.20606817410653,-80.44209634718077,1.4277995742626717e-06,"{""coordinates"":[[[-80.44191784452684,37.206687252251136],[-80.44274139886531,37.20649729960541],[-80.44291989028879,37.20587821986893],[-80.44227484557874,37.20544909683866],[-80.4414513069937,37.20563904293994],[-80.44127279736547,37.206258118615814],[-80.44191784452684,37.206687252251136]]],""type"":""Polygon""}","H3 region 8a2a8ac63b0ffff is feature 1180. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.206068, longitude -80.442096. Its display color is #1f77b4."
1181,8a2a8ac60397fff,0,#1f77b4,37.22002695202394,-80.44422281982511,1.4285086056959218e-06,"{""coordinates"":[[[-80.44404429309776,37.2206461635229],[-80.4448680762141,37.220456151688175],[-80.44504659170468,37.21983693859718],[-80.44440134229492,37.21940774140145],[-80.44357757494022,37.21959774668933],[-80.4433990412338,37.22021695571968],[-80.44404429309776,37.2206461635229]]],""type"":""Polygon""}","H3 region 8a2a8ac60397fff is feature 1181. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.220027, longitude -80.444223. Its display color is #1f77b4."
1182,8a2a8ad4b2c7fff,0,#1f77b4,37.23576384200102,-80.40352762496475,1.4293856072613897e-06,"{""coordinates"":[[[-80.40334851061256,37.23638315015812],[-80.40417275141571,37.236193366783525],[-80.40435185452029,37.23557405702402],[-80.40370673503914,37.235144534716085],[-80.40288251002552,37.23533431155508],[-80.4027033887037,37.235953617237485],[-80.40334851061256,37.23638315015812]]],""type"":""Polygon""}","H3 region 8a2a8ad4b2c7fff is feature 1182. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.235764, longitude -80.403528. Its display color is #1f77b4."
1183,8a2a8ad4858ffff,0,#1f77b4,37.26741601128255,-80.40668713884416,1.4309976460175495e-06,"{""coordinates"":[[[-80.40650794787233,37.26803561936369],[-80.4073327158423,37.26784571348216],[-80.40751189555198,37.26722610379783],[-80.40686632553393,37.266796404072764],[-80.4060415733729,37.26698630341386],[-80.40586237542118,37.26760590902034],[-80.40650794787233,37.26803561936369]]],""type"":""Polygon""}","H3 region 8a2a8ad4858ffff is feature 1183. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.267416, longitude -80.406687. Its display color is #1f77b4."
1184,8a2a8ac65637fff,0,#1f77b4,37.22248859530394,-80.4235175235444,1.4286716390127486e-06,"{""coordinates"":[[[-80.42333871845373,37.22310780413609],[-80.42416263964131,37.222917926191556],[-80.42434143349223,37.22229871576234],[-80.42369632436818,37.22186938734623],[-80.4228724189528,37.22205925875031],[-80.42269360688948,37.222678465110846],[-80.42333871845373,37.22310780413609]]],""type"":""Polygon""}","H3 region 8a2a8ac65637fff is feature 1184. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.222489, longitude -80.423518. Its display color is #1f77b4."
1185,8a2a8ac63cf7fff,0,#1f77b4,37.211842672889816,-80.45965247381788,1.4280626680359206e-06,"{""coordinates"":[[[-80.45947417802917,37.2124618268537],[-80.46029774960938,37.21227173560225],[-80.46047603416646,37.21165258005038],[-80.45983076535713,37.21122351980411],[-80.45900720952652,37.21141360450473],[-80.45882890675584,37.212032756002344],[-80.45947417802917,37.2124618268537]]],""type"":""Polygon""}","H3 region 8a2a8ac63cf7fff is feature 1185. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.211843, longitude -80.459652. Its display color is #1f77b4."
1186,8a2a8ac6dd0ffff,0,#1f77b4,37.18468974417028,-80.39446430683044,1.4267934876581436e-06,"{""coordinates"":[[[-80.39428526450827,37.18530856279145],[-80.39510867390011,37.18511900432086],[-80.39528770499771,37.18450018409757],[-80.39464334488001,37.18407092642214],[-80.39381995124816,37.18426047836623],[-80.39364090197422,37.184879294512136],[-80.39428526450827,37.18530856279145]]],""type"":""Polygon""}","H3 region 8a2a8ac6dd0ffff is feature 1186. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.184690, longitude -80.394464. Its display color is #1f77b4."
1187,8a2a8ac66a67fff,0,#1f77b4,37.23794398096761,-80.44674872158744,1.4294193332284564e-06,"{""coordinates"":[[[-80.44657016130783,37.2385633632987],[-80.44739423914021,37.238373276892695],[-80.44757278817485,37.237753892969316],[-80.4469272776074,37.2373245995126],[-80.44610321554731,37.23751467936879],[-80.44592464828261,37.238134059231385],[-80.44657016130783,37.2385633632987]]],""type"":""Polygon""}","H3 region 8a2a8ac66a67fff is feature 1187. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.237944, longitude -80.446749. Its display color is #1f77b4."
1188,8a2a8ad4ac47fff,0,#1f77b4,37.26714459495812,-80.4229317657543,1.430954660306636e-06,"{""coordinates"":[[[-80.42275278720302,37.26776422076933],[-80.42357747526975,37.26757420435824],[-80.42375644256038,37.26695457694769],[-80.4231107400305,37.26652497001977],[-80.4222860677655,37.26671497988521],[-80.42210708222885,37.267334603224114],[-80.42275278720302,37.26776422076933]]],""type"":""Polygon""}","H3 region 8a2a8ad4ac47fff is feature 1188. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.267145, longitude -80.422932. Its display color is #1f77b4."
1189,8a2a8ac61d6ffff,0,#1f77b4,37.21586750407263,-80.42466028516452,1.428331406135941e-06,"{""coordinates"":[[[-80.42448151950272,37.21648665234046],[-80.42530532217313,37.21629678771369],[-80.42548407659842,37.2156776378494],[-80.42483904656112,37.215248356679574],[-80.42401525965808,37.21543821476635],[-80.42383648702513,37.21605736056281],[-80.42448151950272,37.21648665234046]]],""type"":""Polygon""}","H3 region 8a2a8ac61d6ffff is feature 1189. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.215868, longitude -80.424660. Its display color is #1f77b4."
1190,8a2a8ac60817fff,0,#1f77b4,37.23069508507933,-80.43806994700334,1.4290646620032705e-06,"{""coordinates"":[[[-80.43789130071258,37.23131438880645],[-80.43871529481217,37.231124385001756],[-80.43889392986061,37.230505079680626],[-80.43824858903201,37.23007578222773],[-80.43742461070372,37.23026577948629],[-80.43724595743294,37.230885080743754],[-80.43789130071258,37.23131438880645]]],""type"":""Polygon""}","H3 region 8a2a8ac60817fff is feature 1190. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.230695, longitude -80.438070. Its display color is #1f77b4."
1191,8a2a8ac600f7fff,0,#1f77b4,37.22317225679051,-80.44562308852915,1.4286667307336324e-06,"{""coordinates"":[[[-80.44544456835554,37.223791499471915],[-80.44626839875971,37.223601467995046],[-80.44644690769519,37.22298222372178],[-80.44580160444526,37.2225530149856],[-80.44497778980417,37.2227430399148],[-80.44479926265012,37.22336228012776],[-80.44544456835554,37.223791499471915]]],""type"":""Polygon""}","H3 region 8a2a8ac600f7fff is feature 1191. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.223172, longitude -80.445623. Its display color is #1f77b4."
1192,8a2a8a89676ffff,0,#1f77b4,37.22383723966679,-80.39005467882626,1.4288003045003538e-06,"{""coordinates"":[[[-80.38987543364507,37.224456419392176],[-80.39069953269487,37.22426676631778],[-80.39087876663285,37.22364758498735],[-80.39023391972597,37.2232180608127],[-80.38940983646373,37.223407707357296],[-80.38923058432098,37.22402688460623],[-80.38987543364507,37.224456419392176]]],""type"":""Polygon""}","H3 region 8a2a8a89676ffff is feature 1192. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.223837, longitude -80.390055. Its display color is #1f77b4."
1193,8a2a8ac638e7fff,0,#1f77b4,37.209930289907994,-80.44790221176677,1.427986300601516e-06,"{""coordinates"":[[[-80.44772377028471,37.21054941141981],[-80.44854736371263,37.21035940669288],[-80.44872579396294,37.20974028359036],[-80.44808064899465,37.209311169273306],[-80.4472570713202,37.209501167453446],[-80.44707862286073,37.210120286497336],[-80.44772377028471,37.21054941141981]]],""type"":""Polygon""}","H3 region 8a2a8ac638e7fff is feature 1193. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.209930, longitude -80.447902. Its display color is #1f77b4."
1194,8a2a8ad4b0dffff,0,#1f77b4,37.242296833183566,-80.40779360037821,1.4297117970203446e-06,"{""coordinates"":[[[-80.40761451722057,37.24291620777985],[-80.40843885007276,37.242726374351626],[-80.4086179219801,37.242106998153616],[-80.40797267925872,37.241677459459595],[-80.4071483621985,37.241867286350086],[-80.40696927206787,37.24248665847222],[-80.40761451722057,37.24291620777985]]],""type"":""Polygon""}","H3 region 8a2a8ad4b0dffff is feature 1194. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.242297, longitude -80.407794. Its display color is #1f77b4."
1195,8a2a8a892c47fff,0,#1f77b4,37.21574904983735,-80.40008629479516,1.4283693252520026e-06,"{""coordinates"":[[[-80.39990721010518,37.21636816638593],[-80.40073112445904,37.216178470385344],[-80.40091019791045,37.215559352234486],[-80.40026537520944,37.21512993416127],[-80.39944147663351,37.2153196236298],[-80.39926238498084,37.21593873770349],[-80.39990721010518,37.21636816638593]]],""type"":""Polygon""}","H3 region 8a2a8a892c47fff is feature 1195. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.215749, longitude -80.400086. Its display color is #1f77b4."
1196,8a2a8ac6cae7fff,0,#1f77b4,37.18855307242432,-80.40026400974645,1.4269803692120855e-06,"{""coordinates"":[[[-80.4000850284186,37.18917193447979],[-80.40090847703712,37.18898232400567],[-80.4010874471391,37.18836346034929],[-80.40044298680348,37.1879342112423],[-80.39961955394499,37.188123815187595],[-80.39944056566227,37.18874267476856],[-80.4000850284186,37.18917193447979]]],""type"":""Polygon""}","H3 region 8a2a8ac6cae7fff is feature 1196. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.188553, longitude -80.400264. Its display color is #1f77b4."
1197,8a2a8ad4a957fff,0,#1f77b4,37.26837508004,-80.41256856675052,1.4310361546308255e-06,"{""coordinates"":[[[-80.41238944875246,37.26899470442846],[-80.41321420590936,37.26880475515805],[-80.41339331264528,37.26818512916773],[-80.41274768046881,37.267755456523396],[-80.41192293911895,37.267945399251374],[-80.41174381413873,37.26856502116601],[-80.41238944875246,37.26899470442846]]],""type"":""Polygon""}","H3 region 8a2a8ad4a957fff is feature 1197. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.268375, longitude -80.412569. Its display color is #1f77b4."
1198,8a2a8ac6235ffff,0,#1f77b4,37.21465597687847,-80.46499322757782,1.4281966381870315e-06,"{""coordinates"":[[[-80.4648149908248,37.21527516379135],[-80.46563858569075,37.215085026987204],[-80.4658168112113,37.21446583848748],[-80.46517146008317,37.214036790844155],[-80.46434788096636,37.21422692109541],[-80.46416963722871,37.21484610554273],[-80.4648149908248,37.21527516379135]]],""type"":""Polygon""}","H3 region 8a2a8ac6235ffff is feature 1198. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.214656, longitude -80.464993. Its display color is #1f77b4."
1199,8a2a8a89658ffff,0,#1f77b4,37.23237763581167,-80.40066044403763,1.429217716867824e-06,"{""coordinates"":[[[-80.40048130499038,37.23299690870714],[-80.40130550111931,37.232807155768235],[-80.40148462892026,37.23218788126981],[-80.40083957880643,37.231758363788174],[-80.40001539846605,37.23194811019283],[-80.39983625245115,37.232567380613276],[-80.40048130499038,37.23299690870714]]],""type"":""Polygon""}","H3 region 8a2a8a89658ffff is feature 1199. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.232378, longitude -80.400660. Its display color is #1f77b4."
